visitor_id,client_id
317277193_88551153580,8367710
585107464_1376700078,8368220
981137915_67589917770,8368263
227453711_77449693922,8368455
23498286_86551849141,8368488
743416113_67174253173,8368543
320095288_27900491844,8368776
909797679_4655955482,8368822
462935927_53087875044,8369695
953298982_83014048079,8369773
934565254_13926971567,8369837
692183029_29433492459,8369849
324807223_64795760992,8369912
133477736_35587508255,8370144
358122327_58472950705,8370144
959275022_67560885775,8370185
995654848_59636371755,8370323
238630197_96928867978,8370386
319167323_8738687595,8370440
758047634_99830288166,8370988
448715001_46994029438,8371066
957673904_38089831726,8371166
830030262_77557647462,8372003
406561708_60819898388,8372713
125827981_59717761110,8373117
221550370_25783237107,8374042
764352198_68710546492,8374114
914339840_10477708732,8374942
817425177_14358680244,8375225
101002710_46550496480,8375301
680859255_62557010616,8375341
51178581_14687911738,8375447
77083760_51033345846,8375478
981710568_89063901930,8375505
109898217_85906415153,8375505
759140883_37713154937,8375573
434558640_11708587563,8375740
551362160_77578894223,8376269
349955995_38951903406,8376790
121687505_5907665290,8376790
303529142_69254064524,8376794
486560631_93731777507,8376983
349968233_48076761043,8376996
44167827_9803462233,8377138
231167916_29280124096,8377551
966119240_11226681479,8377551
654310121_19067306407,8377586
437325844_37458505301,8378196
84703280_2687725169,8378262
605979857_1783121018,8378262
712613226_68160535557,8378456
704045760_73528084640,8378562
661234301_33299009869,8378593
642614660_77103458612,8378623
622556428_54564531722,8378787
948724535_38903465708,8380079
165034756_65259331617,8380519
729556054_21019304878,8380519
919490254_99147848491,8380574
45338371_63755927315,8381023
173289969_81016623839,8381127
883639986_40496704053,8381398
799107411_61485530909,8381440
865970062_79191669719,8381696
773823598_94457060293,8381763
195478813_16468795433,8381797
702120273_33909406784,8382031
601085023_35398088602,8382128
442719857_84531552483,8382404
393729970_927151792,8382501
168573263_67492074700,8382884
968343911_32153109725,8383202
993777178_78721064166,8383454
182910448_44238939118,8383466
390481419_22155839999,8383721
791432153_98748441363,8384036
697946241_27861287637,8384161
634694289_45017440902,8384161
43491544_83239178891,8384474
691303670_59063116173,8384531
706946813_30001943126,8384909
310138385_6845859032,8384923
388702244_79063425772,8384969
526821629_42581466593,8385033
697914168_35994619613,8385686
923952555_84688399518,8385717
414433655_42109611246,8385830
10264109_75193361181,8385886
799509279_22736175304,8386364
82396716_63222035891,8386364
584530075_49409595058,8386364
49520893_89935908319,8386410
267061486_54270904504,8386504
896300131_50974010788,8386668
25210118_96518388064,8387066
219201167_25216667649,8387278
565592093_76662109363,8387524
481275463_94381833084,8387524
755236506_86506117880,8387609
298289180_56935720918,8387642
75884362_43351876852,8388135
423793350_84010391722,8388282
117769878_54506812493,8388524
251497055_17707388339,8388674
544809846_94508318544,8388761
813434797_27478112592,8389387
949282573_76787848520,8389498
614585718_93044959105,8389512
85818779_57766895058,8389879
841128200_28951168288,8389879
868915800_72194322100,8389957
702321772_90579522944,8389965
389234132_5797347554,8390041
560231233_87102313932,8390336
519906800_92356037603,8390524
74985536_34675961362,8390636
686804966_3060065669,8391009
329402705_32349335793,8391912
287800012_60822140190,8392344
351414094_34096898728,8392925
539955141_47537485642,8393075
439520463_81858184336,8393538
105104543_27957357364,8393708
93468087_41688453193,8393766
456433168_1229202908,8394449
504754983_37292695024,8394478
348260461_90559746803,8394625
856120818_90410853061,8395741
449758683_73258532657,8396404
737990151_7892684897,8396883
834919581_20862014580,8396918
907483366_81028642406,8397063
821068039_29105213554,8397148
849528423_92838250495,8397148
680613527_84699759820,8397188
765267313_46534562451,8397188
535653316_25561286025,8397348
752124985_28084392258,8397371
193187208_4476946609,8397383
735767846_5079785976,8397479
527979566_40068479642,8397969
456058920_1056152292,8397993
875242444_12981223714,8398116
864925498_46328867480,8398285
496223657_93905568013,8398351
90980854_90212584370,8398431
748226871_98472336046,8398698
294039758_99618715892,8399455
324011498_63673369685,8400251
948942198_13229378256,8400251
512561723_97805953194,8400512
269445939_98894915261,8400632
531193621_77695400619,8400843
935024248_51005622217,8401598
217861395_54299639471,8401660
355591028_96906885144,8401660
581580894_87550516537,8401928
725735595_87432280641,8402332
47404840_59607702629,8402356
645755517_66970018443,8402368
342340775_87189412027,8402513
606523980_75154742672,8402635
981001320_87917952125,8402663
9797426_92113014456,8402663
896558142_62923602625,8402778
796272325_33107164568,8402778
94978199_35266345756,8402909
219919626_39321947107,8403024
647398996_82427385941,8403267
311306730_44613894272,8403390
902785383_31288149970,8403489
392594625_4738498501,8403671
946483449_75268676749,8403697
958167727_38940456310,8404071
596868012_93154604459,8404071
151380180_46150183212,8404411
445457608_61900837222,8404592
679331060_94661951575,8404665
549379276_57559399583,8404715
953937009_37310991220,8404765
664819927_49724632572,8404858
451865115_94549994599,8405230
969740742_45242284497,8405384
486365045_42667556898,8405619
648906322_71218524579,8405623
378577212_4029282579,8405623
358817120_16197493575,8405736
681710511_56805515809,8406200
68775802_85301904760,8406244
11549817_27458983649,8406295
290741986_98493739577,8406430
172643038_69197858627,8406607
857583675_66190671616,8406607
231001254_23939702579,8406607
957871571_89290753261,8406619
180104613_77370336610,8406897
252464892_42392256844,8406897
404903388_93296161977,8406971
407366386_82247268335,8406972
852187983_17295386221,8407187
853069929_61879005041,8407471
296890631_83291043087,8407501
711296739_5430962086,8407612
886042153_49336504073,8408200
125249697_1426097618,8408236
949484647_84094367420,8408800
954205764_87484239833,8408800
611948660_92619088913,8408846
520526561_82185814554,8408888
949414915_35443348167,8409019
889611036_63779991633,8409208
420395096_57175255217,8409377
766696608_38756897987,8409408
650859563_4915216544,8409515
921136716_36619325283,8409579
354625451_36967896573,8409638
64650988_62120894170,8409644
873060516_65096165994,8409724
492969780_78376961134,8409890
299026530_41857659491,8409958
882493543_27072840228,8410293
300245779_79610812969,8410323
891197685_70020765525,8410550
882438266_86187680740,8411404
877455499_80481022315,8412195
374911745_61373348279,8412223
22504641_15812016263,8412296
494337908_4466586645,8412328
718194498_48273448712,8412454
735255121_53534044290,8412534
951922821_58245763461,8412648
467745782_16945693034,8412778
287933275_12849230497,8412814
403645557_97452367793,8412974
654410453_53347699959,8413298
779251046_25070481592,8413362
566685518_40211842935,8413588
123340833_8810801090,8413646
460631569_61639089315,8413740
781746330_72679172054,8413855
843012723_10840675584,8413895
383572842_41595747147,8413954
454013444_78662951663,8414189
477222426_68605134401,8414396
975241648_77804571308,8415235
269131911_78023950452,8415327
419445242_20282067887,8415542
475988355_76840223411,8415544
744515191_26392909361,8415669
738168438_66242944846,8415753
275820019_67202755339,8415761
399369826_25946131818,8416223
702347729_81028364682,8416586
162111880_49832044020,8416586
952745379_87962832149,8416586
859104660_85792078953,8416677
737969441_2701449338,8416791
648467652_65388796435,8416851
305215458_63059592934,8417006
371014239_80991358376,8417026
341072643_43356857745,8417772
485297305_55163965677,8417872
87634363_81129919639,8417937
706958893_30110675794,8418435
838110489_59824709963,8418536
147096469_25582864532,8418665
357445169_31483096903,8419270
499208915_24092552499,8419515
335514083_57840625484,8419538
102302944_38644567622,8419671
630536299_42371985011,8419833
347500819_35975817950,8420137
949514740_54462456845,8420201
973267741_22387030623,8420304
582782142_77880677453,8420369
373318649_36791422370,8420398
498420634_39848155374,8420402
945975976_75648014778,8420487
49827173_20281230097,8420512
230306226_35517161725,8420535
984078366_37631577135,8421108
141949617_76821009545,8421297
346474243_35308512596,8421513
728399861_2751726985,8421695
579306276_71257761102,8422214
268888121_35807369719,8422352
797360299_70780886642,8422642
864814463_52969146815,8422670
735234464_29180834241,8422671
586028538_91517132656,8422678
482527467_93189664785,8423312
702205992_96613546585,8423502
439905525_57979744483,8423921
849554760_48224815659,8424498
322069579_24343461109,8424613
823981756_90568239769,8424645
14435624_35413766366,8424645
1367666_57707420876,8424645
616725865_32708019825,8424664
134014916_12170546337,8424664
208973784_58119574651,8424752
9592700_29959447188,8424830
66035102_21965665990,8425235
680289713_56114315812,8425735
127697861_65541700070,8425867
250879161_11704909882,8426255
539757234_74619835477,8426405
767218674_5692618782,8426405
642761415_50192247231,8426615
200991202_72789435216,8427122
456528372_51948798199,8427304
585036093_91202050610,8427350
194910247_72497999069,8427350
618358576_23915040945,8427350
375370126_30342058042,8427665
952132289_69675001471,8427848
178797060_9561648255,8427870
295583570_63593780342,8428699
708015218_93524867100,8428917
749717089_37495237240,8429054
379189624_65241689966,8429153
962329474_4398191698,8429235
392356160_80602673815,8429511
247497195_94345709989,8430093
234455708_69695821224,8430107
267536744_35942414061,8430218
81739143_47227365280,8430354
647973955_34093493985,8430470
689646848_3253642261,8430663
257930950_94574209903,8430700
823577651_11464036703,8431359
805746541_58651393669,8431427
925627755_39338871899,8431486
391524772_61430108335,8431740
213230438_84781848388,8431794
660971567_42305787942,8432079
530308533_86648709262,8432220
472014145_87586238127,8432508
982915999_59979766919,8432629
599980148_20686414901,8432712
397079791_56213848572,8432798
129784163_53998921269,8432888
24221826_19275864773,8432895
213289252_27686812825,8432960
782520398_59500458488,8433097
687045287_69486554804,8433852
334113143_60071717915,8433974
492287957_9951521657,8434055
372143571_34260939199,8434099
119339816_97085539283,8434228
495717714_45465636786,8434418
435918224_9116392422,8434640
567661642_92597258846,8434640
313574453_29100361807,8434941
444794251_15854826752,8435705
812882518_64376930119,8436366
579939367_43059328750,8436848
967089081_90862510152,8437302
576747544_35175458697,8437540
708974528_11468395250,8437540
228742516_52892556073,8437665
61452227_54169682145,8437990
760947913_70484459797,8437990
296367718_97403679809,8437990
646000314_69137731969,8438038
320940216_22824270307,8438038
800327095_82686048944,8438132
413865978_80139760086,8438145
711833738_39850799298,8438145
401225368_34420310575,8438270
171058612_5912616190,8438441
190233465_44879733841,8438448
212224521_91928706003,8438553
193154769_84438390693,8438572
779625059_71455171409,8439249
949480278_16496725164,8439254
141025685_82258139788,8439704
20286725_88982363485,8439727
527414201_4172267090,8439837
326409506_71372051241,8439870
598617658_45706144032,8439914
466861866_82477305341,8440000
258661946_82530800583,8440069
153993886_93342241180,8440164
250671156_1653874082,8440177
714555744_46301120072,8440209
832127237_69381016333,8440209
103071295_21250114501,8440496
997336345_25968831164,8440496
21656754_40153538090,8441190
17573795_94081854318,8441190
489212919_15054597145,8441472
252787028_62922237011,8441692
945331012_13655723969,8441694
365963914_54339714937,8441811
189561394_74166757545,8441943
501263595_2445773274,8441983
393729403_7648859613,8442020
190261699_55431615180,8442225
552084362_1577147158,8442245
811037105_97491078202,8442526
943215942_49731925129,8442614
570900899_55075074701,8442966
451803640_43175314165,8442995
129000086_2446784407,8443142
442654196_9667291384,8443640
548687852_76207379863,8443908
251803943_38094130114,8444187
493252592_26066497448,8444602
516719933_72698987015,8444725
516919825_98184088572,8444793
463928443_1402420917,8444884
864547201_99260190180,8445313
292421439_88231411297,8445363
758258622_33406973089,8445867
484141412_41586791575,8446061
210109158_80283848900,8446580
957330420_35313243178,8446688
632968923_4792501819,8446876
871303506_3241064772,8446937
650751374_71705631336,8446955
931014281_40501242700,8446966
185634477_99527167318,8447568
427274812_84216418864,8447700
406322151_588596267,8448269
363542315_76381696927,8448536
133356611_92002775110,8448636
167123578_81900348852,8448994
319516358_16681113280,8449016
75056556_66998265655,8449026
562899861_7107617172,8449611
69873372_40016776742,8450110
434705265_61072684975,8450251
125872940_3404742949,8450389
314420007_82250120181,8450389
293502249_86301929288,8450389
928720680_67269660573,8450800
697961636_18555235943,8451131
696009512_14005009267,8451346
627531719_24738153107,8452111
467957510_19935980128,8452673
332501620_15949148684,8452711
113711404_12289796061,8453230
466260960_39281146223,8453429
987889105_27246943121,8453834
27335917_50388825075,8453834
610456673_71924352443,8453877
691250103_78236310332,8454223
594475472_25013061517,8454368
223438290_68492875927,8454368
850752100_97816364234,8454445
222225038_87233338639,8454454
684055754_44951189307,8454706
439143325_12771985837,8454778
152696877_89541670494,8454891
70552561_42784621758,8455042
68941372_75806767128,8455174
687100741_97689303995,8455435
765456337_29783310959,8455559
322042761_23435445054,8455692
101252689_98392369902,8455732
878663249_53520820594,8455839
525084426_83674591612,8455971
438221822_41008618547,8456142
320586441_44686394972,8456202
213975202_8280995925,8456219
752899333_51800676960,8456308
411525242_7423650996,8456479
235254174_28097227460,8456534
126267339_59024834312,8456627
443488601_89254442922,8457323
692832112_70506527228,8457324
904573793_16459202470,8457457
272797876_63394085945,8457877
424273150_13312081507,8457877
714482821_21503717712,8457919
477383204_10727591647,8457927
698133597_65852156588,8458014
970898817_3100530832,8458079
51179385_1142334738,8458079
66326066_24358565727,8458271
65288812_59289471892,8458957
998070416_25400745417,8459080
462896492_84242450769,8459196
473860142_58907159668,8459444
38918884_60767550765,8459444
395758625_31954361181,8459564
942820548_46566779623,8459791
859184258_32543353194,8459841
91649363_12781474322,8459848
813888193_35832146452,8460001
611254671_82071815071,8460039
457602155_36946986833,8460140
863609334_93018429528,8460327
346965664_41194435993,8460512
482285472_37067687000,8460742
803862261_7018118530,8460986
483428324_23083345857,8461066
534209442_2024842721,8461220
24741751_30001919878,8461324
200518137_75587485333,8461324
70227477_91621152535,8461395
927873841_32648522287,8461668
893236211_75420285130,8461847
5489747_3062525278,8461847
240369644_35418152265,8461995
443409966_25906130601,8462560
186833482_98719237742,8462687
921971520_92033277341,8462687
149101386_38067934883,8462755
626654015_69637723292,8462755
143827101_16083013556,8462796
662704708_19840654810,8463084
893888259_54481005238,8463143
612242945_87202282757,8463178
467483160_60154428028,8463206
522388381_38986938813,8463837
349658835_99916732084,8464036
170500725_24702828610,8464036
198727591_8825700995,8465223
355312517_38610406951,8465302
783366546_64645486482,8465302
143317983_59775276510,8465302
813582258_89035517577,8465448
39822798_62956643740,8465744
422394349_66391064727,8465969
357055520_27307283363,8466350
504798132_44277615138,8466440
695558782_9071939493,8466521
927127549_34486660381,8466565
430271897_77374097206,8466643
425275386_42176540043,8466654
659565963_37190730375,8466956
417050019_37575930537,8467005
361593423_51095076847,8467427
490768312_28163427666,8467959
710119273_62520800979,8467980
750520844_58807145656,8468009
733474240_52099555755,8468092
90773415_57725869106,8468212
372929674_71197197355,8468212
123027788_53515819684,8468373
624803653_68780458481,8468645
990786936_60876197191,8468949
86293958_75052380198,8469085
545999026_23000814759,8469485
395740051_94554005327,8469745
198252977_93908556309,8470229
271094839_60329898630,8470247
963085092_3846848654,8470441
968362299_57228445606,8470681
840136385_8172796231,8470777
78767047_26946211151,8470878
7976900_19008052716,8470926
904777263_86956509046,8471108
705392864_61844041573,8471133
971442362_33625266360,8471139
960533388_85161552384,8471628
602396341_64836286387,8471697
652206951_94195881749,8471730
230706607_2718701170,8472209
222019687_28991004943,8472231
326193214_69995946549,8472274
857283047_72614885070,8472348
203349597_18316746053,8472375
198004083_6573980371,8472375
643482552_16301193326,8472387
30675431_62952988084,8473085
646207122_90987605472,8473097
50747945_76289339847,8473396
979358803_47476491285,8473526
214708040_26736907096,8473757
857270028_33752783681,8473757
746708298_66329214267,8473772
159496619_69341115628,8474995
301486830_44060637056,8475055
184687718_37272724080,8475079
422769591_99389658368,8475126
997486735_15745905721,8475183
182330728_30338949970,8475243
886608495_12991815222,8476559
256589676_14414269688,8476755
599066838_20361208358,8476794
212470808_14406198154,8476828
234920107_42343319680,8477121
126759516_90942606459,8477190
103990158_91371806354,8477487
247578948_83560790668,8477875
506931799_8477178454,8478735
495916806_81077218268,8479157
705174832_44225494477,8479239
364289040_81965481251,8479766
147150336_48906234499,8480126
983381262_2890624693,8480126
703903728_91668615052,8480271
503405138_77344022401,8480506
400925563_58765052112,8480558
346336998_28337542241,8480645
314258678_70904770941,8480723
427203020_86500587436,8482024
647574479_8111520920,8482048
60181076_85589755786,8482201
677638678_99482022401,8482283
386580272_68182784108,8482390
62994305_2674535315,8482662
699651893_74713239880,8482912
218253950_87827479161,8483497
159672111_94842732154,8483529
815241888_86236863624,8483908
808926030_51332329484,8483908
101264246_17680472743,8484054
742638917_82459643570,8484217
631302869_13113126932,8485558
259297168_48216349385,8485614
576777605_12402650291,8485725
825905426_70303362809,8485850
38240753_14155056614,8486603
24866372_42973505371,8486603
482673425_97224260104,8486603
877213704_81555587435,8486606
627726862_86762728814,8486666
649220373_44053606749,8487265
601843870_53369212952,8488078
950732896_79137569607,8488116
451029150_24574704902,8488268
254874717_28566886278,8488343
410305334_75655799774,8488517
79002548_94914704230,8488607
311542568_48989735900,8489443
481495217_93309137881,8489443
446852123_52274007713,8489537
105963660_60099992636,8490158
587489508_60057171059,8490158
458109485_11280963807,8490286
246204068_19487484379,8490286
342746431_47733328577,8490431
268525446_88502472081,8490525
62248075_70104144292,8490739
977757184_71444208651,8490810
325211081_79179191934,8490810
330943801_84855833366,8490834
286145331_49737050023,8491056
460032741_30583672348,8491121
262558525_49579056700,8491361
74286440_96955017340,8491806
954762475_22317138808,8491806
838400527_54536598061,8491806
619578442_82957899452,8492366
205060977_68902017371,8492504
63531678_22732540301,8492564
476570542_99215457016,8492567
796888645_33931887395,8492580
615734896_64753434231,8492978
519848844_15923941372,8493081
305272802_12122165728,8493081
682086864_10918352697,8493240
836858887_3929131951,8493469
316879539_97251375736,8493650
919852876_45742785453,8494129
291073470_43699325234,8494129
990485379_64697097802,8494729
679883890_51709288470,8495015
185306001_83927681130,8495717
860927754_93975869252,8495964
545980175_87246578837,8496064
153834905_56589041424,8496269
288718292_86086672322,8496594
185266973_99042177666,8496841
302963187_3431964133,8496930
449333851_90920532724,8497008
393252628_2151078813,8497122
72650020_34231674445,8497136
187731326_75728303817,8497136
193266875_79054230147,8497234
44302081_72534210679,8497468
776734971_94581126621,8497640
400410958_91250930505,8497666
636652212_33607838335,8497681
260154506_6584556701,8497791
222781001_99956569555,8498139
484099119_27254257397,8498312
339605361_32221793770,8498480
648417149_20066865647,8498492
698500278_11819180075,8498591
401058117_1695080892,8498650
258582534_25361198349,8499074
787732381_55173797177,8499181
636863749_89559664930,8499279
817759670_66791999611,8499329
608300500_3250126211,8499466
613512696_98630814616,8499476
500399790_23240030773,8499514
995530943_36133825040,8499705
909625731_73972246791,8499979
828638592_75823946646,8500004
126639819_83071425455,8500269
786450621_92859547607,8500602
557254394_26893476598,8500861
46056884_17241691123,8501291
286946904_71568848950,8501291
925194949_88772765979,8501291
175662886_48097814158,8501430
650687500_28368773850,8501770
883269357_62550187515,8501770
610130905_42862818355,8501790
946873758_84830564701,8501875
605111374_7897960761,8501875
149365612_50510106007,8501949
601582009_59746456343,8502793
35143694_91972233979,8502813
313654036_23235226110,8502914
432499361_65380244530,8502987
877409070_40095373263,8503257
56598909_84643613929,8503272
795501896_38488072044,8503930
824298404_14773299674,8504008
352369498_24885510381,8504197
199134612_34518628114,8504603
279687392_16176487586,8504863
719488357_66756353271,8504929
449660616_85168616585,8505031
888292002_31911646059,8505078
969535381_74783634405,8505098
512254395_86376574817,8505452
62448612_7288050835,8505452
104812601_37472270032,8505472
84301652_58023948843,8505547
887715824_66686208275,8505774
224957332_66178798607,8506258
127947719_19873019951,8506460
338990334_7223941364,8506460
773061893_24128394967,8506529
701210542_53402355629,8506529
220464049_90299875045,8506583
796935445_9574226880,8506661
490660373_36385485047,8506693
237197855_45605053437,8506693
686601985_25479967490,8506882
715277393_60525434368,8507003
103508207_94763548917,8507124
465799207_95717273026,8509031
664792230_88420823367,8509137
599610950_98915902293,8509526
253594407_7672199966,8509527
669033728_61583557096,8509527
882105424_4456428150,8509607
997604200_2733694420,8509658
553884103_45415631137,8509827
508860320_62025170371,8510120
694922734_22938002920,8510262
828976544_75153479747,8510262
430446504_8710683759,8510278
864633780_31662466177,8510293
593219506_60251138362,8510356
561760455_35036313763,8510356
586983330_76646230417,8510356
507034156_94027881247,8510745
441841177_51451193200,8510954
504587346_80843239128,8511576
738306723_16912740845,8511794
377471804_98265405321,8511811
233491226_39812578343,8511849
157563649_84809765501,8512066
591274213_62808993045,8512066
19115402_35417254846,8512093
1880323_9960912022,8512093
422686305_42083543638,8512525
380794933_34735393065,8512553
249383917_9399932749,8512863
914638315_67674885444,8513018
440297175_9620494552,8513018
179167123_52020491979,8513116
854350890_88011660486,8513162
432151088_82124170820,8513593
53974183_83697098381,8513721
103348870_57158047139,8513931
501507447_95914304005,8514077
930523039_38622993157,8514125
819838540_6652277113,8514205
537358746_25415505529,8514217
85515807_42430076997,8514305
305965093_84464552238,8514501
365421325_91767601541,8514966
49593727_19132857494,8515040
553030028_2272142082,8515299
575185404_483398052,8515627
668047631_5101160924,8515641
216864665_25180202675,8515670
688521175_5555499945,8515834
739579529_25149616698,8515953
437921134_10434072345,8515977
843620073_82832844760,8516341
201084546_86270686265,8516537
263492016_86392626696,8516565
765512482_60931167255,8516632
242125879_42106709957,8516896
166340690_46691067576,8516900
864080300_7047267069,8517134
925704122_48517141869,8517414
591208015_27373043661,8517544
400523672_63900862474,8517752
479542571_98928290901,8517967
865833119_22888444913,8518108
524588704_34511445354,8518108
948139433_19030985006,8518367
562120318_97481183159,8518367
484503765_31123048551,8518643
827562433_83694144108,8518928
886962901_56966007540,8518982
649692477_66417351442,8519145
498161879_75957343912,8519232
437270691_27864092072,8519302
188832255_5432557924,8519513
390373415_78423437769,8519626
781119468_74371313228,8519720
124393975_35446944835,8519720
884683641_51476235827,8519807
108256035_76706093853,8520434
382758489_92749022842,8520650
89365312_61498221839,8520769
705492278_13154912179,8520790
177515522_7186157600,8521030
874806741_17313480883,8521180
782382833_33940093536,8521346
817384045_80453943627,8521482
816641194_78929615408,8521495
965938303_4467208247,8521495
174425695_58287418075,8521849
903399562_97934475680,8522060
355753221_88435881522,8522277
13683581_80228174920,8522542
853908738_95340510350,8522542
162048082_90344253941,8522955
734810164_78648197551,8523220
877666523_93212875287,8523265
58343431_13868657593,8523376
115079952_28391888052,8523430
96952353_41283977331,8523684
176627822_28003489829,8523684
592733561_19858526224,8524358
978675000_56317212222,8524579
784066612_11379808111,8524876
286031656_14664324362,8525111
888581999_7186065537,8525111
188806892_15860614808,8525671
237169664_76739249678,8525729
491883288_23144820316,8525803
499522448_97118157358,8525814
310307644_62821295843,8526018
637811815_64867577352,8526067
816199297_89011104106,8526245
820698392_57964341624,8526268
371584671_15582030251,8526525
733119429_45519167693,8526665
458246280_64087379276,8526713
142513482_15368362948,8526905
738742247_61629030480,8527227
649172258_78066541340,8527227
366971062_11673831983,8527231
850716154_92813487222,8527390
95980270_3196662325,8527826
609823170_27702415549,8527986
579386116_41455080556,8528489
907853656_25514432005,8528827
836189929_27675208561,8529036
985446576_38236001652,8529372
831168823_12751279758,8529641
274985269_90233401742,8529646
357200369_83042934417,8529788
670521573_60433262143,8529806
804346395_10888525598,8529875
910263028_91380979638,8530290
502562236_24151350477,8530298
637987893_46554878253,8530430
483897002_25494254277,8530482
362092886_59649105635,8530525
400610006_89554171909,8530605
519911214_12753276786,8530828
282532031_57564343658,8530901
731930267_85677680167,8531480
676127554_22071628427,8531745
63379100_2729164270,8531881
816605478_54923549554,8531945
671110267_8277065359,8531948
394629318_81180455365,8532013
830461888_37310574763,8532134
711270860_75130211550,8532371
936484104_11310594338,8532409
174407183_3461391690,8532420
384575165_49555632627,8532902
473449679_1925093581,8533320
892669524_79561339893,8533635
624671548_78879031374,8533687
104211700_66786192707,8533714
613009362_56267737779,8533740
681638538_58451498156,8533823
984127108_32393792524,8534176
14198685_14183648457,8534233
946002985_99726345149,8534233
602256032_20707783346,8534622
655532022_46631925105,8534656
712382650_46668111967,8534878
990517354_51707393674,8535041
501643180_45603453495,8535057
294147575_73517917339,8535149
434652706_39274534461,8535461
582616947_85059525933,8535521
142130117_218770376,8535609
259851668_16318553474,8535609
22465982_48312321165,8535768
586642016_87599239314,8535768
104390467_15748133202,8536064
949061328_37705807974,8536134
499238428_4810336335,8536229
79693969_83349465710,8536418
598015393_5614010975,8536644
700083060_66467270370,8536810
899115189_17295210756,8536834
26265783_48120763344,8537094
394957384_73455544669,8537109
598588196_520185311,8537109
663241620_57337768912,8537217
881484660_61262285408,8537308
910488096_12785377643,8537321
503820252_12730240567,8537447
390122958_14287502939,8537506
154547166_66428014173,8537653
272135936_11126144797,8537775
678027211_23670949298,8537968
140865271_72229002179,8538371
318075814_19670422295,8538565
976248330_3430774437,8538655
15447339_90281630682,8538695
989580917_11094949575,8538783
228139200_97690456212,8538926
534400649_76607255396,8538953
943720242_23661739244,8538961
755736541_55960902262,8538971
399399786_19486356639,8538985
176912723_55884789290,8539205
529257092_71873756069,8539397
979449573_40041276370,8539417
331832355_8694247702,8540069
880201018_82770818338,8540165
927124052_34519128704,8540263
542228910_96921688165,8540292
457474591_67560683382,8540308
612508957_2665608989,8540533
791026497_12047373586,8540710
642755675_47323272700,8540726
983857205_85483196630,8540849
779692976_20235980360,8540888
559936182_48682547228,8540997
176754504_97286016590,8541103
159079300_9917790828,8541153
863250114_75055148581,8541230
618912428_31232291715,8541412
994278559_84298623949,8541412
266189478_47366042199,8541839
808343555_98335092873,8542158
473212763_23872661443,8542158
625394173_51150841393,8542371
712560475_59360731303,8542524
880376815_84068692478,8542739
762097654_34555927184,8542739
902031988_10095935438,8543095
680047333_93720361300,8543146
294384195_60239759938,8543419
571990436_4344168500,8543484
160006905_77664908540,8543746
428828432_19063982467,8543796
814941482_51806645145,8544035
898115990_40221753422,8544228
744370503_69781326780,8544346
201972598_47822042125,8544434
126241794_96579386570,8544465
578258675_23103377135,8544599
411337038_92622080880,8545150
289383231_82921814060,8545150
798882944_30279630905,8545156
955157088_58021316675,8545535
524807659_18512841906,8545681
719185167_94946977748,8545770
60106021_31819789270,8546353
717169446_69710337344,8546362
156998327_39081291552,8546362
247432260_57766045971,8546478
841736843_14026788088,8546711
806661904_43133954653,8546752
140395968_66208742678,8546815
3270055_47211992347,8546973
433933212_90427999600,8547148
263456607_73233611103,8547335
806365578_52444369335,8547589
610760093_50231492507,8547760
878322574_64646710789,8547781
587590800_19011933441,8547881
838433270_94123059302,8547881
758445808_47381726984,8547914
989907700_12704935956,8547969
810442141_87418356461,8548007
673090002_59303936634,8548076
32455202_23002251093,8548102
714936183_34552098180,8548124
67872560_43981160554,8548124
3592840_4825293492,8548134
809472334_14431116450,8548134
547137185_32097705710,8548327
740691029_6055225678,8548477
751669553_35387064347,8548506
182913604_12768795889,8548561
496611422_96364122655,8548776
485404904_30582995307,8548825
539115842_59794346027,8548975
464530889_40493926485,8549073
310748515_31145685234,8549146
702421173_49795996546,8549200
554659401_36880829628,8549209
426901675_73718806662,8549267
644907472_51383917892,8549364
653509780_24646930194,8549691
253460811_65671533004,8549831
577041169_55049409141,8550550
471613805_81829259868,8550819
123970466_51703914696,8550901
478197528_86995207775,8550982
295929113_17753755222,8551108
506804730_60014169283,8551366
831104808_71848325993,8551376
342605387_65300571906,8551376
466882716_67160174405,8551425
992823518_23775832549,8551738
863424561_46648357191,8551738
337433975_95663519473,8552123
236448684_13927816937,8552493
567565606_9061594633,8552526
215938215_97591599369,8553099
871234111_37230006207,8553127
199827317_87402801342,8553219
483781758_81326825646,8553447
655654313_32179778694,8553447
294131237_76821867128,8553502
235782101_32785621899,8553638
145752638_20105102889,8553989
878279610_91119414518,8554018
642170008_10203477407,8554571
421309597_21709007861,8554834
35221104_27125154114,8554894
196597316_12531014653,8555009
704492177_79587839455,8555070
922394223_12375891583,8555440
200676893_84923808674,8555514
388803403_62759619084,8555554
609964251_94924711344,8555576
738040717_53497440994,8555631
316403842_22950852229,8556009
667137948_87447652759,8556063
152059478_43410592410,8556380
789679204_69012071691,8556520
98118475_78726145841,8556712
137561368_85283671047,8556801
379714589_25770291599,8556804
143887036_19198879133,8557245
912781956_43905007956,8557304
318757552_13354601963,8557337
498725806_68063958014,8557925
25070827_40127054847,8558911
718189151_93754027249,8559109
13033446_90589674367,8559431
940300448_62759567940,8559593
922300009_60412565718,8560277
88614177_50056394686,8560404
555715740_39064511855,8560542
183158890_30220261593,8560779
941315015_83875279693,8560861
108125634_3719580300,8561185
